HOG	OG	Gene Tree Parent Clade	Mavium	Mafric	Mlepra	Mbovis	Mmicro
N2.HOG0003312	OG0003095	-		CCC27066.1		ALV11053.1	AMC59623.1
N2.HOG0003313	OG0003096	-		CCC27067.1		ALV11054.1	AMC59624.1
N2.HOG0003314	OG0003098	-		CCC27069.1		ALV11056.1	AMC59626.1
N2.HOG0003315	OG0003099	-		CCC27070.1		ALV11057.1	AMC59627.1
N2.HOG0003316	OG0003100	-		CCC27071.1		ALV11058.1	AMC59628.1
N2.HOG0003317	OG0003101	-		CCC27072.1		ALV11060.1	AMC59630.1
N2.HOG0003318	OG0003102	-		CCC27074.1		ALV11063.1	AMC59633.1
N2.HOG0003319	OG0003103	-		CCC27075.1		ALV12999.1	AMC59634.1
N2.HOG0003320	OG0003104	-		CCC27076.1		ALV11064.1	AMC59635.1
N2.HOG0003321	OG0003105	-		CCC27078.1		ALV11065.1	AMC59637.1
N2.HOG0003322	OG0003106	-		CCC27079.1		ALV11066.1	AMC59638.1
N2.HOG0003323	OG0003107	-		CCC27080.1		ALV11067.1	AMC59639.1
N2.HOG0003324	OG0003108	-		CCC27081.1		ALV11068.1	AMC59640.1
N2.HOG0003325	OG0003109	-		CCC27083.1		ALV11070.1	AMC59642.1
N2.HOG0003326	OG0003110	-		CCC27085.1		ALV11071.1	AMC59644.1
N2.HOG0003327	OG0003111	-		CCC27090.1		ALV11076.1	AMC59650.1
N2.HOG0003328	OG0003112	-		CCC27091.1		ALV11077.1	AMC59651.1
N2.HOG0003329	OG0003113	-		CCC27092.1		ALV11078.1	AMC59652.1
N2.HOG0003330	OG0003114	-		CCC27093.1		ALV11079.1	AMC59653.1
N2.HOG0003331	OG0003115	-		CCC27094.1		ALV11080.1	AMC59654.1
N2.HOG0003332	OG0003116	-		CCC27095.1		ALV11081.1	AMC59655.1
N2.HOG0003333	OG0003117	-		CCC27096.1		ALV11082.1	AMC59656.1
N2.HOG0003334	OG0003118	-		CCC27098.1		ALV11084.1	AMC59658.1
N2.HOG0003335	OG0003119	-		CCC27099.1		ALV11085.1	AMC59659.1
N2.HOG0003336	OG0003120	-		CCC27100.1		ALV13002.1	AMC59660.1
N2.HOG0003337	OG0003121	-		CCC27101.1		ALV11086.1	AMC59661.1
N2.HOG0003338	OG0003122	-		CCC27102.1		ALV11087.1	AMC59662.1
N2.HOG0003339	OG0003123	-		CCC27105.1		ALV11089.1	AMC59665.1
N2.HOG0003340	OG0003124	-		CCC27106.1		ALV11090.1	AMC59666.1
N2.HOG0003341	OG0003125	-		CCC27107.1		ALV11091.1	AMC59667.1
N2.HOG0003342	OG0003126	-		CCC27108.1		ALV13004.1	AMC59669.1
N2.HOG0003343	OG0003127	-		CCC27109.1		ALV11092.1	AMC59670.1
N2.HOG0003344	OG0003128	-		CCC27113.1		ALV11096.1	AMC59674.1
N2.HOG0003345	OG0003129	-		CCC27114.1		ALV11097.1	AMC59675.1
N2.HOG0003346	OG0003130	-		CCC27115.1		ALV13005.1	AMC59676.1
N2.HOG0003347	OG0003131	-		CCC27116.1		ALV11098.1	AMC59677.1
N2.HOG0003348	OG0003132	-		CCC27120.1		ALV11102.1	AMC59681.1
N2.HOG0003349	OG0003133	-		CCC27129.1		ALV11110.1	AMC59691.1
N2.HOG0003350	OG0003134	-		CCC27143.1		ALV11122.1	AMC59708.1
N2.HOG0003351	OG0003135	-		CCC27148.1		ALV11125.1	AMC59713.1
N2.HOG0003352	OG0003136	-		CCC27153.1		ALV11131.1	AMC59720.1
N2.HOG0003353	OG0003137	-		CCC27159.1		ALV11136.1	AMC59727.1
N2.HOG0003354	OG0003138	-		CCC27170.1		ALV11148.1	AMC59742.1
N2.HOG0003355	OG0003139	-		CCC27172.1		ALV11150.1	AMC59743.1
N2.HOG0003356	OG0003140	-		CCC27185.1		ALV11160.1	AMC59757.1
N2.HOG0003357	OG0003141	-		CCC27186.1		ALV11161.1	AMC59758.1
N2.HOG0003358	OG0003142	-		CCC27187.1		ALV11162.1	AMC59759.1
N2.HOG0003359	OG0003143	-		CCC27188.1		ALV11163.1	AMC59760.1
N2.HOG0003360	OG0003144	-		CCC27195.1		ALV11170.1	AMC59768.1
N2.HOG0003361	OG0003145	-		CCC27205.1		ALV11179.1	AMC59780.1
N2.HOG0003362	OG0003146	-		CCC27210.1		ALV11185.1	AMC59786.1
N2.HOG0003363	OG0003147	-		CCC27214.1		ALV11188.1	AMC59790.1
N2.HOG0003364	OG0003148	-		CCC27224.1		ALV11197.1	AMC59803.1
N2.HOG0003365	OG0003149	-		CCC27241.1		ALV11212.1	AMC59823.1
N2.HOG0003366	OG0003150	-		CCC27244.1		ALV11214.1	AMC59825.1
N2.HOG0003367	OG0003151	-		CCC27293.1		ALV11257.1	AMC59882.1
N2.HOG0003368	OG0003152	-		CCC27334.1		ALV11294.1	AMC59929.1
N2.HOG0003369	OG0003153	-		CCC27335.1		ALV11295.1	AMC59930.1
N2.HOG0003370	OG0003154	-		CCC27342.1		ALV13036.1	AMC59937.1
N2.HOG0003371	OG0003155	-		CCC27345.1		ALV11303.1	AMC59940.1
N2.HOG0003372	OG0003156	-		CCC27347.1		ALV11305.1	AMC59942.1
N2.HOG0003373	OG0003157	-		CCC27348.1		ALV11306.1	AMC59943.1
N2.HOG0003374	OG0003158	-		CCC27351.1		ALV11309.1	AMC59945.1
N2.HOG0003375	OG0003159	-		CCC27352.1		ALV11310.1	AMC59946.1
N2.HOG0003376	OG0003160	-		CCC27353.1		ALV11311.1	AMC59947.1
N2.HOG0003377	OG0003161	-		CCC27354.1		ALV11312.1	AMC59948.1
N2.HOG0003378	OG0003162	-		CCC27355.1		ALV11313.1	AMC59949.1
N2.HOG0003379	OG0003163	-		CCC27357.1		ALV11315.1	AMC59951.1
N2.HOG0003380	OG0003164	-		CCC27359.1		ALV11317.1	AMC59954.1
N2.HOG0003381	OG0003165	-		CCC27363.1		ALV11321.1	AMC59958.1
N2.HOG0003382	OG0003166	-		CCC27370.1		ALV11328.1	AMC59964.1
N2.HOG0003383	OG0003167	-		CCC27372.1		ALV13037.1	AMC59966.1
N2.HOG0003384	OG0003168	-		CCC27374.1		ALV11330.1	AMC59969.1
N2.HOG0003385	OG0003169	-		CCC27377.1		ALV13040.1	AMC59972.1
N2.HOG0003386	OG0003170	-		CCC27379.1		ALV11333.1	AMC59974.1
N2.HOG0003387	OG0003171	-		CCC27380.1		ALV11334.1	AMC59975.1
N2.HOG0003388	OG0003172	-		CCC27381.1		ALV11335.1	AMC59976.1
N2.HOG0003389	OG0003173	-		CCC27382.1		ALV11336.1	AMC59977.1
N2.HOG0003390	OG0003174	-		CCC27385.1		ALV11338.1	AMC59980.1
N2.HOG0003391	OG0003175	-		CCC27387.1		ALV11340.1	AMC57497.1
N2.HOG0003392	OG0003176	-		CCC27388.1		ALV11341.1	AMC59982.1
N2.HOG0003393	OG0003177	-		CCC27389.1		ALV11342.1	AMC59983.1
N2.HOG0003394	OG0003178	-		CCC27392.1		ALV11345.1	AMC59990.1
N2.HOG0003395	OG0003179	-		CCC27393.1		ALV11346.1	AMC59991.1
N2.HOG0003396	OG0003180	-		CCC27394.1		ALV11347.1	AMC59992.1
N2.HOG0003397	OG0003181	-		CCC27401.1		ALV11354.1	AMC59999.1
N2.HOG0003398	OG0003182	-		CCC27403.1		ALV11356.1	AMC60001.1
N2.HOG0003399	OG0003183	-		CCC27410.1		ALV11363.1	AMC60008.1
N2.HOG0003400	OG0003184	-		CCC27413.1		ALV11365.1	AMC60011.1
N2.HOG0003401	OG0003185	-		CCC27419.1		ALV13044.1	AMC60018.1
N2.HOG0003402	OG0003186	-		CCC27420.1		ALV11371.1	AMC60019.1
N2.HOG0003403	OG0003187	-		CCC27421.1		ALV13045.1	AMC60020.1
N2.HOG0003404	OG0003188	-		CCC27423.1		ALV11374.1	AMC60022.1
N2.HOG0003405	OG0003189	-		CCC27424.1		ALV13046.1	AMC60023.1
N2.HOG0003406	OG0003191	-		CCC27455.1		ALV11392.1	AMC60054.1
N2.HOG0003407	OG0003192	-		CCC27473.1		ALV11409.1	AMC60077.1
N2.HOG0003408	OG0003193	-		CCC27478.1		ALV11413.1	AMC60083.1
N2.HOG0003409	OG0003194	-		CCC27479.1		ALV11415.1	AMC60084.1
N2.HOG0003410	OG0003195	-		CCC27499.1		ALV11436.1	AMC60103.1
N2.HOG0003411	OG0003196	-		CCC27507.1		ALV11445.1	AMC60112.1
N2.HOG0003412	OG0003197	-		CCC27516.1		ALV11453.1	AMC60123.1
N2.HOG0003413	OG0003198	-		CCC27518.1		ALV11455.1	AMC60125.1
N2.HOG0003414	OG0003199	-		CCC27519.1		ALV11456.1	AMC60126.1
N2.HOG0003415	OG0003200	-		CCC27523.1		ALV13055.1	AMC60130.1
N2.HOG0003416	OG0003201	-		CCC27530.1		ALV11463.1	AMC60137.1
N2.HOG0003417	OG0003202	-		CCC27559.1		ALV11487.1	AMC60167.1
N2.HOG0003418	OG0003203	-		CCC27560.1		ALV11488.1	AMC60168.1
N2.HOG0003419	OG0003204	-		CCC27561.1		ALV13064.1	AMC60169.1
N2.HOG0003420	OG0003205	-		CCC27562.1		ALV11489.1	AMC60170.1
N2.HOG0003421	OG0003206	-		CCC27576.1		ALV11503.1	AMC60190.1
N2.HOG0003422	OG0003207	-		CCC27577.1		ALV11504.1	AMC60191.1
N2.HOG0003423	OG0003208	-		CCC27579.1		ALV11506.1	AMC60192.1
N2.HOG0003424	OG0003209	-		CCC27589.1		ALV11516.1	AMC60202.1
N2.HOG0003425	OG0003210	-		CCC27590.1		ALV11517.1	AMC60203.1
N2.HOG0003426	OG0003211	-		CCC27598.1		ALV11527.1	AMC60213.1
N2.HOG0003427	OG0003212	-		CCC27599.1		ALV11528.1	AMC60214.1
N2.HOG0003428	OG0003213	-		CCC27600.1		ALV11529.1	AMC60215.1
N2.HOG0003429	OG0003214	-		CCC27604.1		ALV11533.1	AMC60220.1
N2.HOG0003430	OG0003215	-		CCC27611.1		ALV11539.1	AMC60228.1
N2.HOG0003431	OG0003216	-		CCC27612.1		ALV13068.1	AMC60229.1
N2.HOG0003432	OG0003217	-		CCC27613.1		ALV11540.1	AMC60230.1
N2.HOG0003433	OG0003218	-		CCC27614.1		ALV11541.1	AMC60231.1
N2.HOG0003434	OG0003219	-		CCC27615.1		ALV11542.1	AMC60232.1
N2.HOG0003435	OG0003220	-		CCC27627.1		ALV11553.1	AMC60246.1
N2.HOG0003436	OG0003221	-		CCC27628.1		ALV11554.1	AMC60247.1
N2.HOG0003437	OG0003222	-		CCC27633.1		ALV11559.1	AMC60250.1
N2.HOG0003438	OG0003223	-		CCC27634.1		ALV13070.1	AMC60251.1
N2.HOG0003439	OG0003224	-		CCC27635.1		ALV11560.1	AMC60252.1
N2.HOG0003440	OG0003225	-		CCC27636.1		ALV11562.1	AMC60254.1
N2.HOG0003441	OG0003226	-		CCC27637.1		ALV11563.1	AMC60255.1
N2.HOG0003442	OG0003227	-		CCC27652.1		ALV11576.1	AMC60271.1
N2.HOG0003443	OG0003229	-		CCC27666.1		ALV11588.1	AMC60285.1
N2.HOG0003444	OG0003230	-		CCC27682.1		ALV11603.1	AMC60303.1
N2.HOG0003445	OG0003231	-		CCC27683.1		ALV11604.1	AMC60304.1
N2.HOG0003446	OG0003233	-		CCC27689.1		ALV11609.1	AMC60309.1
N2.HOG0003447	OG0003234	-		CCC27690.1		ALV11610.1	AMC60310.1
N2.HOG0003448	OG0003235	-		CCC27696.1		ALV11615.1	AMC60316.1
N2.HOG0003449	OG0003236	-		CCC27706.1		ALV11626.1	AMC60326.1
N2.HOG0003450	OG0003237	-		CCC27707.1		ALV11627.1	AMC60327.1
N2.HOG0003451	OG0003238	-		CCC27713.1		ALV11633.1	AMC60333.1
N2.HOG0003452	OG0003239	-		CCC27714.1		ALV11634.1	AMC60334.1
N2.HOG0003453	OG0003240	-		CCC27715.1		ALV11635.1	AMC60335.1
N2.HOG0003454	OG0003241	-		CCC27719.1		ALV13076.1	AMC60339.1
N2.HOG0003455	OG0003242	-		CCC27720.1		ALV13077.1	AMC60340.1
N2.HOG0003456	OG0003243	-		CCC27721.1		ALV11638.1	AMC60341.1
N2.HOG0003457	OG0003244	-		CCC27724.1		ALV11642.1	AMC60348.1
N2.HOG0003458	OG0003245	-		CCC27725.1		ALV11643.1	AMC60349.1
N2.HOG0003459	OG0003246	-		CCC27728.1		ALV11646.1	AMC60352.1
N2.HOG0003460	OG0003247	-		CCC27729.1		ALV11647.1	AMC60353.1
N2.HOG0003461	OG0003248	-		CCC27730.1		ALV11648.1	AMC60354.1
N2.HOG0003462	OG0003249	-		CCC27731.1		ALV11649.1	AMC60355.1
N2.HOG0003463	OG0003250	-		CCC27732.1		ALV11650.1	AMC60356.1
N2.HOG0003464	OG0003251	-		CCC27736.1		ALV11651.1	AMC60373.1
N2.HOG0003465	OG0003252	-		CCC27737.1		ALV11652.1	AMC60374.1
N2.HOG0003466	OG0003253	-		CCC27738.1		ALV11653.1	AMC60375.1
N2.HOG0003467	OG0003254	-		CCC27739.1		ALV11654.1	AMC60376.1
N2.HOG0003468	OG0003255	-		CCC27760.1		ALV13083.1	AMC60398.1
N2.HOG0003469	OG0003256	-		CCC27761.1		ALV11670.1	AMC60399.1
N2.HOG0003470	OG0003257	-		CCC27762.1		ALV13084.1	AMC60400.1
N2.HOG0003471	OG0003258	-		CCC27779.1		ALV11686.1	AMC60417.1
N2.HOG0003472	OG0003259	-		CCC27790.1		ALV11695.1	AMC60428.1
N2.HOG0003473	OG0003260	-		CCC27797.1		ALV11702.1	AMC60435.1
N2.HOG0003474	OG0003261	-		CCC27804.1		ALV11708.1	AMC60442.1
N2.HOG0003475	OG0003262	-		CCC27809.1		ALV11712.1	AMC60447.1
N2.HOG0003476	OG0003264	-		CCC27831.1		ALV11730.1	AMC60468.1
N2.HOG0003477	OG0003265	-		CCC27832.1		ALV11731.1	AMC60469.1
N2.HOG0003478	OG0003266	-		CCC27833.1		ALV11732.1	AMC60470.1
N2.HOG0003479	OG0003267	-		CCC27834.1		ALV11733.1	AMC60471.1
N2.HOG0003480	OG0003268	-		CCC27835.1		ALV11734.1	AMC60472.1
N2.HOG0003481	OG0003269	-		CCC27836.1		ALV11735.1	AMC60473.1
N2.HOG0003482	OG0003270	-		CCC27842.1		ALV11740.1	AMC60479.1
N2.HOG0003483	OG0003271	-		CCC27844.1		ALV11743.1	AMC60481.1
N2.HOG0003484	OG0003272	-		CCC27845.1		ALV11744.1	AMC60482.1
N2.HOG0003485	OG0003273	-		CCC27850.1		ALV11748.1	AMC60488.1
N2.HOG0003486	OG0003274	-		CCC27854.1		ALV11752.1	AMC60492.1
N2.HOG0003487	OG0003275	-		CCC27859.1		ALV11758.1	AMC60498.1
N2.HOG0003488	OG0003276	-		CCC27871.1		ALV11769.1	AMC60510.1
N2.HOG0003489	OG0003277	-		CCC27873.1		ALV13094.1	AMC60512.1
N2.HOG0003490	OG0003278	-		CCC27876.1		ALV11773.1	AMC60515.1
N2.HOG0003491	OG0003279	-		CCC27877.1		ALV11775.1	AMC60517.1
N2.HOG0003492	OG0003280	-		CCC27878.1		ALV11776.1	AMC60518.1
N2.HOG0003493	OG0003281	-		CCC27880.1		ALV11778.1	AMC60520.1
N2.HOG0003494	OG0003282	-		CCC27881.1		ALV11779.1	AMC60521.1
N2.HOG0003495	OG0003283	-		CCC27882.1		ALV11780.1	AMC60522.1
N2.HOG0003496	OG0003284	-		CCC27883.1		ALV11781.1	AMC60524.1
N2.HOG0003497	OG0003285	-		CCC27884.1		ALV11782.1	AMC60525.1
N2.HOG0003498	OG0003286	-		CCC27886.1		ALV11784.1	AMC60526.1
N2.HOG0003499	OG0003287	-		CCC27887.1		ALV11785.1	AMC60527.1
N2.HOG0003500	OG0003288	-		CCC27888.1		ALV11786.1	AMC60528.1
N2.HOG0003501	OG0003289	-		CCC27891.1		ALV11789.1	AMC60533.1
N2.HOG0003502	OG0003290	-		CCC27892.1		ALV13095.1	AMC60534.1
N2.HOG0003503	OG0003291	-		CCC27894.1		ALV11791.1	AMC60536.1
N2.HOG0003504	OG0003292	-		CCC27896.1		ALV11793.1	AMC60538.1
N2.HOG0003505	OG0003293	-		CCC27897.1		ALV11794.1	AMC60539.1
N2.HOG0003506	OG0003294	-		CCC27898.1		ALV11795.1	AMC60540.1
N2.HOG0003507	OG0003295	-		CCC27899.1		ALV11796.1	AMC60542.1
N2.HOG0003508	OG0003296	-		CCC27901.1		ALV11797.1	AMC60544.1
N2.HOG0003509	OG0003297	-		CCC27902.1		ALV13097.1	AMC60545.1
N2.HOG0003510	OG0003298	-		CCC27904.1		ALV11800.1	AMC60548.1
N2.HOG0003511	OG0003299	-		CCC27905.1		ALV11801.1	AMC60549.1
N2.HOG0003512	OG0003300	-		CCC27907.1		ALV11803.1	AMC60551.1
N2.HOG0003513	OG0003301	-		CCC27908.1		ALV11805.1	AMC60552.1
N2.HOG0003514	OG0003302	-		CCC27909.1		ALV11806.1	AMC60553.1
N2.HOG0003515	OG0003303	-		CCC27910.1		ALV13098.1	AMC60554.1
N2.HOG0003516	OG0003304	-		CCC27911.1		ALV11807.1	AMC60555.1
N2.HOG0003517	OG0003305	-		CCC27938.1		ALV11835.1	AMC60585.1
N2.HOG0003518	OG0003306	-		CCC27940.1		ALV11837.1	AMC60587.1
N2.HOG0003519	OG0003307	-		CCC27941.1		ALV11838.1	AMC60588.1
N2.HOG0003520	OG0003308	-		CCC27947.1		ALV11843.1	AMC60593.1
N2.HOG0003521	OG0003309	-		CCC27948.1		ALV11844.1	AMC60594.1
N2.HOG0003522	OG0003310	-		CCC27950.1		ALV13102.1	AMC60597.1
N2.HOG0003523	OG0003312	-		CCC27974.1		ALV11867.1	AMC60622.1
N2.HOG0003524	OG0003313	-		CCC27988.1		ALV11880.1	AMC60636.1
N2.HOG0003525	OG0003314	-		CCC28018.1		ALV11903.1	AMC60670.1
N2.HOG0003526	OG0003315	-		CCC28020.1		ALV11904.1	AMC60672.1
N2.HOG0003527	OG0003316	-		CCC28029.1		ALV11912.1	AMC60683.1
N2.HOG0003528	OG0003317	-		CCC28036.1		ALV11918.1	AMC60691.1
N2.HOG0003529	OG0003318	-		CCC28039.1		ALV11920.1	AMC60694.1
N2.HOG0003530	OG0003319	-		CCC28065.1		ALV11945.1	AMC60726.1
N2.HOG0003531	OG0003320	-		CCC28073.1		ALV11952.1	AMC60735.1
N2.HOG0003532	OG0003321	-		CCC28075.1		ALV13122.1	AMC60737.1
N2.HOG0003533	OG0003322	-		CCC28076.1		ALV11954.1	AMC60738.1
N2.HOG0003534	OG0003323	-		CCC28080.1		ALV13123.1	AMC60743.1
N2.HOG0003535	OG0003324	-		CCC28084.1		ALV11961.1	AMC60747.1
N2.HOG0003536	OG0003325	-		CCC28093.1		ALV11970.1	AMC60757.1
N2.HOG0003537	OG0003326	-		CCC28103.1		ALV11976.1	AMC60763.1
N2.HOG0003538	OG0003327	-		CCC28110.1		ALV11984.1	AMC60771.1
N2.HOG0003539	OG0003328	-		CCC28124.1		ALV11993.1	AMC60785.1
N2.HOG0003540	OG0003329	-		CCC28141.1		ALV12007.1	AMC60802.1
N2.HOG0003541	OG0003330	-		CCC28143.1		ALV12009.1	AMC60804.1
N2.HOG0003542	OG0003331	-		CCC28144.1		ALV13136.1	AMC60805.1
N2.HOG0003543	OG0003332	-		CCC28149.1		ALV12014.1	AMC60810.1
N2.HOG0003544	OG0003333	-		CCC28153.1		ALV12018.1	AMC60814.1
N2.HOG0003545	OG0003334	-		CCC28154.1		ALV12019.1	AMC60815.1
N2.HOG0003546	OG0003335	-		CCC28155.1		ALV12020.1	AMC60816.1
N2.HOG0003547	OG0003336	-		CCC28156.1		ALV13137.1	AMC60818.1
N2.HOG0003548	OG0003337	-		CCC28157.1		ALV12021.1	AMC60819.1
N2.HOG0003549	OG0003338	-		CCC28158.1		ALV12022.1	AMC60820.1
N2.HOG0003550	OG0003339	-		CCC28159.1		ALV12023.1	AMC60821.1
N2.HOG0003551	OG0003340	-		CCC28160.1		ALV12024.1	AMC60822.1
N2.HOG0003552	OG0003341	-		CCC28161.1		ALV12025.1	AMC60823.1
N2.HOG0003553	OG0003342	-		CCC28163.1		ALV12027.1	AMC60825.1
N2.HOG0003554	OG0003343	-		CCC28164.1		ALV13138.1	AMC60826.1
N2.HOG0003555	OG0003344	-		CCC28165.1		ALV12028.1	AMC60827.1
N2.HOG0003556	OG0003345	-		CCC28167.1		ALV12031.1	AMC60831.1
N2.HOG0003557	OG0003346	-		CCC28168.1		ALV12032.1	AMC60832.1
N2.HOG0003558	OG0003347	-		CCC28169.1		ALV12033.1	AMC60833.1
N2.HOG0003559	OG0003348	-		CCC28170.1		ALV12034.1	AMC60834.1
N2.HOG0003560	OG0003349	-		CCC28171.1		ALV12035.1	AMC60836.1
N2.HOG0003561	OG0003350	-		CCC28174.1		ALV12038.1	AMC60839.1
N2.HOG0003562	OG0003351	-		CCC28184.1		ALV12048.1	AMC60850.1
N2.HOG0003563	OG0003352	-		CCC28187.1		ALV12051.1	AMC60853.1
N2.HOG0003564	OG0003353	-		CCC28188.1		ALV12052.1	AMC60854.1
N2.HOG0003565	OG0003354	-		CCC28189.1		ALV12053.1	AMC60855.1
N2.HOG0003566	OG0003355	-		CCC28190.1		ALV12054.1	AMC60856.1
N2.HOG0003567	OG0003356	-		CCC28191.1		ALV13140.1	AMC60857.1
N2.HOG0003568	OG0003357	-		CCC28193.1		ALV12055.1	AMC60859.1
N2.HOG0003569	OG0003358	-		CCC28199.1		ALV12057.1	AMC60866.1
N2.HOG0003570	OG0003359	-		CCC28201.1		ALV12059.1	AMC60868.1
N2.HOG0003571	OG0003360	-		CCC28203.1		ALV12060.1	AMC60870.1
N2.HOG0003572	OG0003361	-		CCC28208.1		ALV12064.1	AMC60877.1
N2.HOG0003573	OG0003362	-		CCC28216.1		ALV12072.1	AMC60886.1
N2.HOG0003574	OG0003363	-		CCC28220.1		ALV12075.1	AMC60890.1
N2.HOG0003575	OG0003364	-		CCC28222.1		ALV12077.1	AMC60892.1
N2.HOG0003576	OG0003365	-		CCC28239.1		ALV12092.1	AMC60909.1
N2.HOG0003577	OG0003366	-		CCC28240.1		ALV12093.1	AMC60910.1
N2.HOG0003578	OG0003367	-		CCC28241.1		ALV12094.1	AMC60911.1
N2.HOG0003579	OG0003368	-		CCC28253.1		ALV12105.1	AMC60924.1
N2.HOG0003580	OG0003369	-		CCC28254.1		ALV12106.1	AMC60926.1
N2.HOG0003581	OG0003370	-		CCC28256.1		ALV12107.1	AMC60928.1
N2.HOG0003582	OG0003371	-		CCC28257.1		ALV12108.1	AMC60929.1
N2.HOG0003583	OG0003372	-		CCC28258.1		ALV12110.1	AMC60930.1
N2.HOG0003584	OG0003373	-		CCC28259.1		ALV12111.1	AMC60931.1
N2.HOG0003585	OG0003374	-		CCC28260.1		ALV12112.1	AMC60932.1
N2.HOG0003586	OG0003375	-		CCC28261.1		ALV12113.1	AMC60933.1
N2.HOG0003587	OG0003376	-		CCC28262.1		ALV12114.1	AMC60934.1
N2.HOG0003588	OG0003377	-		CCC28263.1		ALV12115.1	AMC60937.1
N2.HOG0003589	OG0003378	-		CCC28264.1		ALV12116.1	AMC60938.1
N2.HOG0003590	OG0003379	-		CCC28265.1		ALV12117.1	AMC60939.1
N2.HOG0003591	OG0003380	-		CCC28272.1		ALV13151.1	AMC60949.1
N2.HOG0003592	OG0003381	-		CCC28278.1		ALV12127.1	AMC60957.1
N2.HOG0003593	OG0003383	-		CCC28302.1		ALV12146.1	AMC60985.1
N2.HOG0003594	OG0003385	-		CCC28307.1		ALV12151.1	AMC60989.1
N2.HOG0003595	OG0003386	-		CCC28324.1		ALV12166.1	AMC61006.1
N2.HOG0003596	OG0003387	-		CCC28330.1		ALV12171.1	AMC61012.1
N2.HOG0003597	OG0003388	-		CCC28331.1		ALV12172.1	AMC61013.1
N2.HOG0003598	OG0003389	-		CCC28332.1		ALV12173.1	AMC61014.1
N2.HOG0003599	OG0003390	-		CCC28352.1		ALV12192.1	AMC61035.1
N2.HOG0003600	OG0003391	-		CCC28380.1		ALV12218.1	AMC61067.1
N2.HOG0003601	OG0003392	-		CCC28402.1		ALV12272.1	AMC61090.1
N2.HOG0003602	OG0003393	-		CCC28404.1		ALV12274.1	AMC61092.1
N2.HOG0003603	OG0003394	-		CCC28405.1		ALV12275.1	AMC61093.1
N2.HOG0003604	OG0003395	-		CCC28408.1		ALV12276.1	AMC61094.1
N2.HOG0003605	OG0003396	-		CCC28409.1		ALV12277.1	AMC61095.1
N2.HOG0003606	OG0003397	-		CCC28412.1		ALV13171.1	AMC61099.1
N2.HOG0003607	OG0003398	-		CCC28419.1		ALV12283.1	AMC61106.1
N2.HOG0003608	OG0003399	-		CCC28435.1		ALV12297.1	AMC61125.1
N2.HOG0003609	OG0003400	-		CCC28436.1		ALV12298.1	AMC61126.1
N2.HOG0003610	OG0003401	-		CCC28437.1		ALV12299.1	AMC61127.1
N2.HOG0003611	OG0003402	-		CCC28441.1		ALV12302.1	AMC61131.1
N2.HOG0003612	OG0003403	-		CCC28442.1		ALV12303.1	AMC61132.1
N2.HOG0003613	OG0003404	-		CCC28444.1		ALV12305.1	AMC61134.1
N2.HOG0003614	OG0003405	-		CCC28453.1		ALV13180.1	AMC61143.1
N2.HOG0003615	OG0003406	-		CCC28457.1		ALV12316.1	AMC61149.1
N2.HOG0003616	OG0003407	-		CCC28459.1		ALV12317.1	AMC61150.1
N2.HOG0003617	OG0003408	-		CCC28460.1		ALV12318.1	AMC61151.1
N2.HOG0003618	OG0003409	-		CCC28461.1		ALV12319.1	AMC61152.1
N2.HOG0003619	OG0003410	-		CCC28462.1		ALV12320.1	AMC61153.1
N2.HOG0003620	OG0003411	-		CCC28464.1		ALV13182.1	AMC61156.1
N2.HOG0003621	OG0003412	-		CCC28465.1		ALV12321.1	AMC61157.1
N2.HOG0003622	OG0003413	-		CCC28466.1		ALV12322.1	AMC61159.1
N2.HOG0003623	OG0003414	-		CCC28467.1		ALV12323.1	AMC61160.1
N2.HOG0003624	OG0003415	-		CCC28469.1		ALV13184.1	AMC61162.1
N2.HOG0003625	OG0003416	-		CCC28478.1		ALV13185.1	AMC61173.1
N2.HOG0003626	OG0003417	-		CCC28481.1		ALV12333.1	AMC61176.1
N2.HOG0003627	OG0003418	-		CCC28482.1		ALV12334.1	AMC61177.1
N2.HOG0003628	OG0003419	-		CCC28486.1		ALV12338.1	AMC61182.1
N2.HOG0003629	OG0003420	-		CCC28487.1		ALV12339.1	AMC61184.1
N2.HOG0003630	OG0003421	-		CCC28488.1		ALV12340.1	AMC61185.1
N2.HOG0003631	OG0003422	-		CCC28490.1		ALV12342.1	AMC61187.1
N2.HOG0003632	OG0003423	-		CCC28491.1		ALV12343.1	AMC61188.1
N2.HOG0003633	OG0003424	-		CCC28515.1		ALV12360.1	AMC61219.1
N2.HOG0003634	OG0003425	-		CCC28521.1		ALV12365.1	AMC61226.1
N2.HOG0003635	OG0003426	-		CCC28538.1		ALV12378.1	AMC61242.1
N2.HOG0003636	OG0003427	-		CCC28552.1		ALV12390.1	AMC61255.1
N2.HOG0003637	OG0003428	-		CCC28553.1		ALV12391.1	AMC61256.1
N2.HOG0003638	OG0003429	-		CCC28554.1		ALV12392.1	AMC61257.1
N2.HOG0003639	OG0003430	-		CCC28555.1		ALV12393.1	AMC61258.1
N2.HOG0003640	OG0003431	-		CCC28556.1		ALV12394.1	AMC61259.1
N2.HOG0003641	OG0003432	-		CCC28558.1		ALV13195.1	AMC61261.1
N2.HOG0003642	OG0003433	-		CCC28562.1		ALV12397.1	AMC61265.1
N2.HOG0003643	OG0003434	-		CCC28565.1		ALV12398.1	AMC61268.1
